Katalytica Revenue,167,Revenue,10800,410099.9
7 3rd Avenue Rent,168,Rent,-42.2027,410057.7
Karvin Kueen Revenue,167,Revenue,2210,412267.7
30 2nd Avenue Rent,168,Rent,-1158.506,411109.2
Elite Jewels Revenue,167,Revenue,60000,471109.2
Vantander Bank Loan Payment,168,LoanPayment,-517,470592.2
Marketing campaigns for Katar Spirits,168,Marketing,-500,470092.2
Marketing campaigns for Katalytica,168,Marketing,-500,469592.2
Marketing campaigns for Karvin Kueen,168,Marketing,-500,469092.2
Marketing campaigns for Elite Jewels,168,Marketing,-6500,462592.2
Lily Barton (Katalytica Daily Wage),168,Wage,-258,462334.2
Tommy Brooks (Katalytica Daily Wage),168,Wage,-44,462290.2
Lara Norris (Warehouse #1 Daily Wage),168,Wage,-153.9,462136.3
Maria Willis (Karvin Kueen Daily Wage),168,Wage,-75,462061.3
Olivia Cox (Katalytica Daily Wage),168,Wage,-432,461629.3
Tristan Barker (Katalytica Daily Wage),168,Wage,-536,461093.3
Maya Turner (Karvin Kueen Daily Wage),168,Wage,-192,460901.3
Oscar Evans (Katar Spirits Daily Wage),168,Wage,-46,460855.3
Abbie Lopez (Katar Spirits Daily Wage),168,Wage,-224,460631.3
Curtis Norris (Elite Jewels Daily Wage),168,Wage,-184,460447.3
Traci Parker (Elite Jewels Daily Wage),168,Wage,-208,460239.3
Dominic Fisher (Elite Jewels Daily Wage),168,Wage,-184,460055.3
48 1st Street Rent,169,Rent,-12.32229,460043
42 3rd Street Rent,169,Rent,-38.02306,460004.9
30 4th Avenue Rent,169,Rent,-85.7595,459919.2
Katar Spirits Revenue,168,Revenue,6096,466015.2
59 3rd Street Rent,169,Rent,-75.99196,465939.2
1 5th Street Rent,169,Rent,-52.13275,465887.1
Katalytica Revenue,168,Revenue,10800,476687.1
7 3rd Avenue Rent,169,Rent,-42.2027,476644.9
Karvin Kueen Revenue,168,Revenue,1870,478514.9
30 2nd Avenue Rent,169,Rent,-1158.506,477356.4
Elite Jewels Revenue,168,Revenue,60000,537356.4
Vantander Bank Loan Payment,169,LoanPayment,-517,536839.4
Marketing campaigns for Katar Spirits,169,Marketing,-500,536339.4
Marketing campaigns for Katalytica,169,Marketing,-500,535839.4
Marketing campaigns for Karvin Kueen,169,Marketing,-500,535339.4
Marketing campaigns for Elite Jewels,169,Marketing,-6500,528839.4
Bank negative interest rate,169,BankNegativeInterestRate,-58172.33,470667.1
HRManager training for Christian Hall,169,EmployeeTraining,-320,470347.1
Evie Jones (Katalytica Daily Wage),169,Wage,-448,469899.1
Lily Barton (Katalytica Daily Wage),169,Wage,-344,469555.1
Zoe Gomez (Elite Jewels Daily Wage),169,Wage,-256,469299.1
Tommy Brooks (Katalytica Daily Wage),169,Wage,-44,469255.1
Merit Johnson (KaraKata Holdings Daily Wage),169,Wage,-224,469031.1
Katherine Moss (Elite Jewels Daily Wage),169,Wage,-200,468831.1
Lara Norris (Warehouse #1 Daily Wage),169,Wage,-153.9,468677.2
Grover Brown (KaraKata Holdings Daily Wage),169,Wage,-200,468477.2
Maria Willis (Karvin Kueen Daily Wage),169,Wage,-200,468277.2
Lindsey Richardson (Elite Jewels Daily Wage),169,Wage,-150,468127.2
Olivia Cox (Katalytica Daily Wage),169,Wage,-432,467695.2
Maya Turner (Karvin Kueen Daily Wage),169,Wage,-32,467663.2
Mollie Jenkins (KaraKata Holdings Daily Wage),169,Wage,-224,467439.2
Oscar Evans (Katar Spirits Daily Wage),169,Wage,-46,467393.2
Annabelle Stewart (Katar Spirits Daily Wage),169,Wage,-264,467129.2
Traci Parker (Elite Jewels Daily Wage),169,Wage,-78,467051.2
Douglas Collins (KaraKata Holdings Daily Wage),169,Wage,-44,467007.2
48 1st Street Rent,170,Rent,-12.32229,466994.8
42 3rd Street Rent,170,Rent,-38.02306,466956.8
30 4th Avenue Rent,170,Rent,-85.7595,466871.1
Katar Spirits Revenue,169,Revenue,5145,472016.1
59 3rd Street Rent,170,Rent,-75.99196,471940.1
1 5th Street Rent,170,Rent,-52.13275,471887.9
Katalytica Revenue,169,Revenue,5400,477287.9
7 3rd Avenue Rent,170,Rent,-42.2027,477245.8
Karvin Kueen Revenue,169,Revenue,1870,479115.8
30 2nd Avenue Rent,170,Rent,-1158.506,477957.3
Elite Jewels Revenue,169,Revenue,40000,517957.3
Vantander Bank Loan Payment,170,LoanPayment,-517,517440.3
Marketing campaigns for Katar Spirits,170,Marketing,-500,516940.3
Marketing campaigns for Katalytica,170,Marketing,-500,516440.3
Marketing campaigns for Karvin Kueen,170,Marketing,-500,515940.3
Marketing campaigns for Elite Jewels,170,Marketing,-6500,509440.3
Evie Jones (Katalytica Daily Wage),170,Wage,-448,508992.3
Lily Barton (Katalytica Daily Wage),170,Wage,-344,508648.3
Zoe Gomez (Elite Jewels Daily Wage),170,Wage,-256,508392.3
Tommy Brooks (Katalytica Daily Wage),170,Wage,-44,508348.3
Merit Johnson (KaraKata Holdings Daily Wage),170,Wage,-224,508124.3
Katherine Moss (Elite Jewels Daily Wage),170,Wage,-200,507924.3
Lara Norris (Warehouse #1 Daily Wage),170,Wage,-153.9,507770.3
Grover Brown (KaraKata Holdings Daily Wage),170,Wage,-200,507570.3
Maria Willis (Karvin Kueen Daily Wage),170,Wage,-200,507370.3
Lindsey Richardson (Elite Jewels Daily Wage),170,Wage,-200,507170.3
Olivia Cox (Katalytica Daily Wage),170,Wage,-432,506738.3
Maya Turner (Karvin Kueen Daily Wage),170,Wage,-32,506706.3
Mollie Jenkins (KaraKata Holdings Daily Wage),170,Wage,-224,506482.3
Oscar Evans (Katar Spirits Daily Wage),170,Wage,-46,506436.3
Annabelle Stewart (Katar Spirits Daily Wage),170,Wage,-264,506172.3
Douglas Collins (KaraKata Holdings Daily Wage),170,Wage,-44,506128.3
48 1st Street Rent,171,Rent,-12.32229,506116
42 3rd Street Rent,171,Rent,-38.02306,506078
30 4th Avenue Rent,171,Rent,-85.7595,505992.3
Katar Spirits Revenue,170,Revenue,5028,511020.3
59 3rd Street Rent,171,Rent,-75.99196,510944.3
1 5th Street Rent,171,Rent,-52.13275,510892.1
Katalytica Revenue,170,Revenue,5400,516292.1
7 3rd Avenue Rent,171,Rent,-42.2027,516249.9
Karvin Kueen Revenue,170,Revenue,1870,518119.9
30 2nd Avenue Rent,171,Rent,-1158.506,516961.4
Elite Jewels Revenue,170,Revenue,47500,564461.4
Vantander Bank Loan Payment,171,LoanPayment,-517,563944.4
Marketing campaigns for Katar Spirits,171,Marketing,-500,563444.4
Marketing campaigns for Katalytica,171,Marketing,-500,562944.4
Marketing campaigns for Karvin Kueen,171,Marketing,-500,562444.4
Marketing campaigns for Elite Jewels,171,Marketing,-6500,555944.4
HRManager training for Christian Hall,171,EmployeeTraining,-340,555604.4
Evie Jones (Katalytica Daily Wage),171,Wage,-448,555156.4
Tommy Brooks (Katalytica Daily Wage),171,Wage,-44,555112.4
Merit Johnson (KaraKata Holdings Daily Wage),171,Wage,-224,554888.4
Lara Norris (Warehouse #1 Daily Wage),171,Wage,-153.9,554734.6
Grover Brown (KaraKata Holdings Daily Wage),171,Wage,-200,554534.6
Maria Willis (Karvin Kueen Daily Wage),171,Wage,-200,554334.6
Lindsey Richardson (Elite Jewels Daily Wage),171,Wage,-200,554134.6
Olivia Cox (Katalytica Daily Wage),171,Wage,-432,553702.6
Tristan Barker (Katalytica Daily Wage),171,Wage,-536,553166.6
Maya Turner (Karvin Kueen Daily Wage),171,Wage,-32,553134.6
