Olivia Cox (Katalytica Daily Wage),202,Wage,-432,1906396
Oscar Evans (Katar Spirits Daily Wage),202,Wage,-46,1906350
Abbie Lopez (Katar Spirits Daily Wage),202,Wage,-224,1906126
Curtis Norris (Elite Jewels Daily Wage),202,Wage,-184,1905942
Traci Parker (Elite Jewels Daily Wage),202,Wage,-208,1905734
Frederick Kelly (Elite Couture Daily Wage),202,Wage,-216,1905518
Lilly Harris (Elite Couture Daily Wage),202,Wage,-72,1905446
Lara Wright (Elite Couture Daily Wage),202,Wage,-232,1905214
Christen Butler (Elite Jewels Daily Wage),202,Wage,-180,1905034
Bradley Turner (Karvin Kueen Daily Wage),202,Wage,-180,1904854
Justin Mitchell (Karvin Kueen Daily Wage),202,Wage,-208,1904646
Eliza Owens (Katar Spirits Daily Wage),202,Wage,-288,1904358
Public parking for UMC Desert,202,PublicParking,-22.5,1904335
42 3rd Street Rent,203,Rent,-38.02306,1904297
30 4th Avenue Rent,203,Rent,-85.7595,1904212
Katar Spirits Revenue,202,Revenue,13239,1917451
59 3rd Street Rent,203,Rent,-75.99196,1917375
1 5th Street Rent,203,Rent,-52.13275,1917323
Katalytica Revenue,202,Revenue,6000,1923323
29 1st Avenue Rent,203,Rent,-317.3102,1923005
7 3rd Avenue Rent,203,Rent,-42.2027,1922963
Karvin Kueen Revenue,202,Revenue,9350,1932313
21 5th Avenue Rent,203,Rent,-145.9717,1932167
33 5th Avenue Rent,203,Rent,-230.1557,1931937
5 8th Street Rent,203,Rent,-135.4097,1931802
Elite Couture Revenue,202,Revenue,44750,1976552
30 2nd Avenue Rent,203,Rent,-1158.506,1975393
Elite Jewels Revenue,202,Revenue,170000,2145393
Delivery from SeaSide Internationals,203,ImportDelivery,-7344.635,2138048
Marketing campaigns for Katar Spirits,203,Marketing,-500,2137548
Marketing campaigns for Katalytica,203,Marketing,-500,2137048
Marketing campaigns for Karvin Kueen,203,Marketing,-500,2136548
Marketing campaigns for Elite Couture,203,Marketing,-1350,2135198
Marketing campaigns for Elite Jewels,203,Marketing,-9350,2125848
Recruitment Campaign,203,RecruitmentCampaign,-500,2125348
Purchase from Square Appliances,203,ItemPurchase,-500,2124848
Subway Ride,203,SubwayRide,-3,2124845
Interior Designer,203,InteriorDesigner,-13650,2111195
Recruitment Campaign,203,RecruitmentCampaign,-2000,2109195
Subway Ride,203,SubwayRide,-3,2109192
Lily Barton (Katalytica Daily Wage),203,Wage,-258,2108934
Tommy Brooks (Katalytica Daily Wage),203,Wage,-44,2108890
Lara Norris (Warehouse #1 Daily Wage),203,Wage,-153.9,2108736
Maria Willis (Karvin Kueen Daily Wage),203,Wage,-75,2108661
Olivia Cox (Katalytica Daily Wage),203,Wage,-432,2108229
Tristan Barker (Katalytica Daily Wage),203,Wage,-536,2107693
Maya Turner (Karvin Kueen Daily Wage),203,Wage,-288,2107405
Replacement for Oscar Evans (Katar Spirits Wage),203,ReplacementWage,-57.5,2107348
Abbie Lopez (Katar Spirits Daily Wage),203,Wage,-224,2107124
Curtis Norris (Elite Jewels Daily Wage),203,Wage,-138,2106986
Traci Parker (Elite Jewels Daily Wage),203,Wage,-208,2106778
Dominic Fisher (Elite Jewels Daily Wage),203,Wage,-368,2106410
Frederick Kelly (Elite Couture Daily Wage),203,Wage,-243,2106167
Lara Wright (Elite Couture Daily Wage),203,Wage,-232,2105935
Christen Butler (Elite Jewels Daily Wage),203,Wage,-300,2105635
Justin Mitchell (Karvin Kueen Daily Wage),203,Wage,-130,2105505
Eliza Owens (Katar Spirits Daily Wage),203,Wage,-216,2105289
Zachary Hill (Warehouse #2 Daily Wage),203,Wage,-159.6,2105129
Public parking for UMC Desert,203,PublicParking,-30,2105099
42 3rd Street Rent,204,Rent,-38.02306,2105061
30 4th Avenue Rent,204,Rent,-85.7595,2104976
Katar Spirits Revenue,203,Revenue,11496,2116472
59 3rd Street Rent,204,Rent,-75.99196,2116396
1 5th Street Rent,204,Rent,-52.13275,2116343
Katalytica Revenue,203,Revenue,6000,2122343
29 1st Avenue Rent,204,Rent,-317.3102,2122026
7 3rd Avenue Rent,204,Rent,-42.2027,2121984
Karvin Kueen Revenue,203,Revenue,8075,2130059
21 5th Avenue Rent,204,Rent,-145.9717,2129913
33 5th Avenue Rent,204,Rent,-230.1557,2129683
5 8th Street Rent,204,Rent,-135.4097,2129547
Elite Couture Revenue,203,Revenue,37500,2167047
30 2nd Avenue Rent,204,Rent,-1158.506,2165889
Elite Jewels Revenue,203,Revenue,165000,2330889
Marketing campaigns for Katar Spirits,204,Marketing,-500,2330389
Marketing campaigns for Katalytica,204,Marketing,-500,2329889
Marketing campaigns for Karvin Kueen,204,Marketing,-500,2329389
Marketing campaigns for Elite Couture,204,Marketing,-1350,2328039
Marketing campaigns for Elite Jewels,204,Marketing,-9350,2318689
Bank negative interest rate,204,BankNegativeInterestRate,-255055.7,2063633
29 1st Avenue delivery from AJ Pederson & Son,204,DeliveryContract,-66742,1996891
Subway Ride,204,SubwayRide,-3,1996888
Subway Ride,204,SubwayRide,-3,1996885
Subway Ride,204,SubwayRide,-3,1996882
Evie Jones (Katalytica Daily Wage),204,Wage,-448,1996434
Lily Barton (Katalytica Daily Wage),204,Wage,-344,1996090
Zoe Gomez (Elite Jewels Daily Wage),204,Wage,-256,1995834
Tommy Brooks (Katalytica Daily Wage),204,Wage,-44,1995790
Christian Hall (Karakata Holdings Daily Wage),204,Wage,-184,1995606
Merit Johnson (Karakata Holdings Daily Wage),204,Wage,-224,1995382
Katherine Moss (Elite Jewels Daily Wage),204,Wage,-250,1995132
Lara Norris (Warehouse #1 Daily Wage),204,Wage,-153.9,1994978
Grover Brown (Karakata Holdings Daily Wage),204,Wage,-200,1994778
Maria Willis (Karvin Kueen Daily Wage),204,Wage,-200,1994578
Lindsey Richardson (Elite Jewels Daily Wage),204,Wage,-150,1994428
Olivia Cox (Katalytica Daily Wage),204,Wage,-432,1993996
Maya Turner (Karvin Kueen Daily Wage),204,Wage,-32,1993964
Mollie Jenkins (Karakata Holdings Daily Wage),204,Wage,-224,1993740
Oscar Evans (Katar Spirits Daily Wage),204,Wage,-46,1993694
Annabelle Stewart (Katar Spirits Daily Wage),204,Wage,-264,1993430
Douglas Collins (Karakata Holdings Daily Wage),204,Wage,-44,1993386
Lara Wright (Elite Couture Daily Wage),204,Wage,-232,1993154
Scarlett Davis (Elite Couture Daily Wage),204,Wage,-297,1992857
Christen Butler (Elite Jewels Daily Wage),204,Wage,-240,1992617
Katie Ward (Elite Jewels Daily Wage),204,Wage,-192,1992425
Justin Mitchell (Karvin Kueen Daily Wage),204,Wage,-208,1992217
Eliza Owens (Katar Spirits Daily Wage),204,Wage,-288,1991929
Kathryn James (Karakata Holdings Daily Wage),204,Wage,-208,1991721
Georgina Lopez (Karakata Holdings Daily Wage),204,Wage,-192,1991529
Zachary Hill (Warehouse #2 Daily Wage),204,Wage,-159.6,1991369
Mollie Martinez (Kalico Midtown Daily Wage),204,Wage,-125,1991244
Leon Powell (Kalico Midtown Daily Wage),204,Wage,-160,1991084
42 3rd Street Rent,205,Rent,-38.02306,1991046
30 4th Avenue Rent,205,Rent,-85.7595,1990961
Katar Spirits Revenue,204,Revenue,10647,2001608
59 3rd Street Rent,205,Rent,-75.99196,2001532
1 5th Street Rent,205,Rent,-52.13275,2001479
Katalytica Revenue,204,Revenue,7000,2008479
29 1st Avenue Rent,205,Rent,-317.3102,2008162
7 3rd Avenue Rent,205,Rent,-42.2027,2008120
Karvin Kueen Revenue,204,Revenue,6715,2014835
21 5th Avenue Rent,205,Rent,-145.9717,2014689
33 5th Avenue Rent,205,Rent,-230.1557,2014459
5 8th Street Rent,205,Rent,-135.4097,2014323
Elite Couture Revenue,204,Revenue,32750,2047073
30 2nd Avenue Rent,205,Rent,-1158.506,2045915
Elite Jewels Revenue,204,Revenue,130000,2175915
Delivery from BlueStone Imports,205,ImportDelivery,-13450.07,2162465
Marketing campaigns for Katar Spirits,205,Marketing,-500,2161965
Marketing campaigns for Katalytica,205,Marketing,-500,2161465
Marketing campaigns for Karvin Kueen,205,Marketing,-500,2160965
Marketing campaigns for Elite Couture,205,Marketing,-1350,2159615
Marketing campaigns for Elite Jewels,205,Marketing,-9350,2150265
Subway Ride,205,SubwayRide,-3,2150262
21 5th Avenue delivery from Mr. Scott's Office Supplies,205,DeliveryContract,-8050,2142212
29 1st Avenue delivery from IKA BOHAG,205,DeliveryContract,-2530,2139682
UMC Nunavut,205,VehicleBought,-65000,2074682
Evie Jones (Katalytica Daily Wage),205,Wage,-448,2074234
Lily Barton (Katalytica Daily Wage),205,Wage,-344,2073890
Zoe Gomez (Elite Jewels Daily Wage),205,Wage,-256,2073634
Tommy Brooks (Katalytica Daily Wage),205,Wage,-44,2073590
Christian Hall (Karakata Holdings Daily Wage),205,Wage,-184,2073406
Merit Johnson (Karakata Holdings Daily Wage),205,Wage,-224,2073182
Katherine Moss (Elite Jewels Daily Wage),205,Wage,-200,2072982
Lara Norris (Warehouse #1 Daily Wage),205,Wage,-153.9,2072828
Grover Brown (Karakata Holdings Daily Wage),205,Wage,-200,2072628
Maria Willis (Karvin Kueen Daily Wage),205,Wage,-200,2072428
Lindsey Richardson (Elite Jewels Daily Wage),205,Wage,-200,2072228
Olivia Cox (Katalytica Daily Wage),205,Wage,-432,2071796
Maya Turner (Karvin Kueen Daily Wage),205,Wage,-32,2071764
Mollie Jenkins (Karakata Holdings Daily Wage),205,Wage,-224,2071540
Oscar Evans (Katar Spirits Daily Wage),205,Wage,-46,2071494
Annabelle Stewart (Katar Spirits Daily Wage),205,Wage,-264,2071230
Douglas Collins (Karakata Holdings Daily Wage),205,Wage,-44,2071186
Frederick Kelly (Elite Couture Daily Wage),205,Wage,-54,2071132
Lilly Harris (Elite Couture Daily Wage),205,Wage,-216,2070916
Lara Wright (Elite Couture Daily Wage),205,Wage,-232,2070684
Scarlett Davis (Elite Couture Daily Wage),205,Wage,-132,2070552
Christen Butler (Elite Jewels Daily Wage),205,Wage,-240,2070312
Katie Ward (Elite Jewels Daily Wage),205,Wage,-256,2070056
Justin Mitchell (Karvin Kueen Daily Wage),205,Wage,-208,2069848
Eliza Owens (Katar Spirits Daily Wage),205,Wage,-288,2069560
Kathryn James (Karakata Holdings Daily Wage),205,Wage,-208,2069352
Georgina Lopez (Karakata Holdings Daily Wage),205,Wage,-192,2069160
Zachary Hill (Warehouse #2 Daily Wage),205,Wage,-159.6,2069001
