Oscar Evans (Katar Midtown Daily Wage),337,Wage,-69,2583152
Annabelle Stewart (Katar Midtown Daily Wage),337,Wage,-396,2582756
Traci Parker (Elite Jewels Daily Wage),337,Wage,-78,2582678
Douglas Collins (Karakata Holdings Daily Wage),337,Wage,-44,2582634
Lara Wright (Elite Couture Daily Wage),337,Wage,-232,2582402
Scarlett Davis (Elite Couture Daily Wage),337,Wage,-297,2582105
Christen Butler (Elite Jewels Daily Wage),337,Wage,-240,2581865
Katie Ward (Elite Jewels Daily Wage),337,Wage,-192,2581673
Eliza Owens (Katar Midtown Daily Wage),337,Wage,-432,2581241
Kathryn James (Karakata Holdings Daily Wage),337,Wage,-208,2581033
Georgina Lopez (Karakata Holdings Daily Wage),337,Wage,-192,2580841
Zachary Hill (Warehouse #2 Daily Wage),337,Wage,-159.6,2580682
Mollie Martinez (Kalico Midtown Daily Wage),337,Wage,-200,2580482
Traci Miles (Karakata Holdings Daily Wage),337,Wage,-192,2580290
Eve Sullivan (Kalico Midtown Daily Wage),337,Wage,-240,2580050
Joel Rogers (Kalico Midtown Daily Wage),337,Wage,-90,2579960
Wilhelmina Cooper (Kalico Midtown Daily Wage),337,Wage,-264,2579696
Leon Powell (Kalico Midtown Daily Wage),337,Wage,-256,2579440
Ralph Hughes (The Green Salad Daily Wage),337,Wage,-228,2579212
Jennifer Kelly (The Green Salad Daily Wage),337,Wage,-700,2578512
Zoe Cooper (The Green Salad Daily Wage),337,Wage,-868,2577644
Mark Nelson (Katar Midtown Daily Wage),337,Wage,-516,2577128
Ruth Gray (The Suits Law Firm Daily Wage),337,Wage,-1632,2575496
Ava Powell (The Suits Law Firm Daily Wage),337,Wage,-1400,2574096
Helen Richardson (The Suits Law Firm Daily Wage),337,Wage,-1600,2572496
Daisy Williams (The Suits Law Firm Daily Wage),337,Wage,-1512,2570984
Lindsey Hall (The Suits Law Firm Daily Wage),337,Wage,-888,2570096
Taylor Myers (The Suits Law Firm Daily Wage),337,Wage,-1024,2569072
