Lara Norris (Warehouse #1 Daily Wage),344,Wage,-153.9,2371767
Olivia Cox (Katalytica Midtown Daily Wage),344,Wage,-432,2371335
Tristan Barker (Katalytica Midtown Daily Wage),344,Wage,-536,2370799
Maya Turner (Karvin Kween Daily Wage),344,Wage,-288,2370511
Mollie Jenkins (Karakata Holdings Daily Wage),344,Wage,-224,2370287
Oscar Evans (Katar Midtown Daily Wage),344,Wage,-69,2370218
Annabelle Stewart (Katar Midtown Daily Wage),344,Wage,-396,2369822
Traci Parker (Elite Jewels Daily Wage),344,Wage,-78,2369744
Douglas Collins (Karakata Holdings Daily Wage),344,Wage,-44,2369700
Lara Wright (Elite Couture Daily Wage),344,Wage,-232,2369468
Scarlett Davis (Elite Couture Daily Wage),344,Wage,-297,2369171
Christen Butler (Elite Jewels Daily Wage),344,Wage,-240,2368931
Katie Ward (Elite Jewels Daily Wage),344,Wage,-192,2368739
Eliza Owens (Katar Midtown Daily Wage),344,Wage,-432,2368307
Kathryn James (Karakata Holdings Daily Wage),344,Wage,-208,2368099
Georgina Lopez (Karakata Holdings Daily Wage),344,Wage,-192,2367907
Zachary Hill (Warehouse #2 Daily Wage),344,Wage,-159.6,2367747
Mollie Martinez (Kalico Midtown Daily Wage),344,Wage,-200,2367547
Traci Miles (Karakata Holdings Daily Wage),344,Wage,-192,2367355
Eve Sullivan (Kalico Midtown Daily Wage),344,Wage,-240,2367115
Joel Rogers (Kalico Midtown Daily Wage),344,Wage,-90,2367025
Wilhelmina Cooper (Kalico Midtown Daily Wage),344,Wage,-264,2366761
Leon Powell (Kalico Midtown Daily Wage),344,Wage,-256,2366505
Ralph Hughes (The Green Salad Daily Wage),344,Wage,-228,2366277
Jennifer Kelly (The Green Salad Daily Wage),344,Wage,-700,2365577
Zoe Cooper (The Green Salad Daily Wage),344,Wage,-868,2364709
Mark Nelson (Katar Midtown Daily Wage),344,Wage,-516,2364193
Ruth Gray (The Suits Law Firm Daily Wage),344,Wage,-1632,2362561
Ava Powell (The Suits Law Firm Daily Wage),344,Wage,-1400,2361161
Helen Richardson (The Suits Law Firm Daily Wage),344,Wage,-1600,2359561
Daisy Williams (The Suits Law Firm Daily Wage),344,Wage,-1512,2358049
Lindsey Hall (The Suits Law Firm Daily Wage),344,Wage,-888,2357161
Taylor Myers (The Suits Law Firm Daily Wage),344,Wage,-1024,2356137
Ava Rogers (The Suits Law Firm Daily Wage),344,Wage,-1344,2354793
Elise Sanchez (The Suits Law Firm Daily Wage),344,Wage,-1368,2353425
Owen Martin (The Suits Law Firm Daily Wage),344,Wage,-1456,2351969
Isabel Roberts (The Suits Law Firm Daily Wage),344,Wage,-1344,2350625
Louise Gomez (The Suits Law Firm Daily Wage),344,Wage,-1600,2349025
Charlotte Murphy (The Suits Law Firm Daily Wage),344,Wage,-1272,2347753
Leah Martin (The Suits Law Firm Daily Wage),344,Wage,-1128,2346625
Kevin Bennett (The Suits Law Firm Daily Wage),344,Wage,-56,2346569
Sonny Mitchell (Karakata Associates Daily Wage),344,Wage,-968,2345601
Naomi Robinson (Karakata Associates Daily Wage),344,Wage,-984,2344617
Stephanie Wilson (Karakata Associates Daily Wage),344,Wage,-616,2344001
Roosevelt Wright (Karakata Associates Daily Wage),344,Wage,-912,2343089
Homer Foster (Karakata Associates Daily Wage),344,Wage,-736,2342353
Sadie Powell (Karakata Associates Daily Wage),344,Wage,-40,2342313
Clara Williams (Elite Jewels Daily Wage),344,Wage,-496,2341817
Zoe Campbell (Karakata Holdings Daily Wage),344,Wage,-232,2341585
Theodore Brown (Karakata Holdings Daily Wage),344,Wage,-160,2341425
Annabel Myers (Katalytica Midtown Daily Wage),344,Wage,-680,2340745
Traci Hughes (Katalytica Midtown Daily Wage),344,Wage,-1016,2339729
Michelle Ross (Katalytica Midtown Daily Wage),344,Wage,-904,2338825
Georgia Howell (Katalytica Midtown Daily Wage),344,Wage,-1168,2337657
Sally Ross (Katalytica Midtown Daily Wage),344,Wage,-1248,2336409
Eloise Watson (Katalytica Midtown Daily Wage),344,Wage,-1272,2335137
Eliza Brooks (Katalytica Midtown Daily Wage),344,Wage,-1072,2334065
Natasha Williams (Katalytica Midtown Daily Wage),344,Wage,-1144,2332921
Tobias Barker (Katalytica Midtown Daily Wage),344,Wage,-488,2332433
Margie Morgan (Katalytica Midtown Daily Wage),344,Wage,-1088,2331345
Nannie Gray (Katalytica Midtown Daily Wage),344,Wage,-968,2330377
Dell Nelson (Katalytica Midtown Daily Wage),344,Wage,-528,2329849
