Elite Couture Revenue,215,Revenue,37250,1454257
30 2nd Avenue Rent,216,Rent,-1158.506,1453098
Elite Jewels Revenue,215,Revenue,152500,1605598
Marketing campaigns for Katar Spirits,216,Marketing,-500,1605098
Marketing campaigns for Katalytica,216,Marketing,-500,1604598
Marketing campaigns for Kalico Midtown,216,Marketing,-2750,1601848
Marketing campaigns for Karvin Kueen,216,Marketing,-500,1601348
Marketing campaigns for Elite Couture,216,Marketing,-1350,1599998
Marketing campaigns for Elite Jewels,216,Marketing,-9350,1590648
Evie Jones (Katalytica Daily Wage),216,Wage,-448,1590200
Zoe Gomez (Elite Jewels Daily Wage),216,Wage,-192,1590008
Tommy Brooks (Katalytica Daily Wage),216,Wage,-44,1589964
Katherine Moss (Elite Jewels Daily Wage),216,Wage,-200,1589764
Lara Norris (Warehouse #1 Daily Wage),216,Wage,-153.9,1589611
Maria Willis (Karvin Kueen Daily Wage),216,Wage,-100,1589511
Olivia Cox (Katalytica Daily Wage),216,Wage,-432,1589079
Oscar Evans (Katar Spirits Daily Wage),216,Wage,-46,1589033
Abbie Lopez (Katar Spirits Daily Wage),216,Wage,-224,1588809
Replacement for Curtis Norris (Elite Jewels Wage),216,ReplacementWage,-230,1588579
Traci Parker (Elite Jewels Daily Wage),216,Wage,-208,1588371
Frederick Kelly (Elite Couture Daily Wage),216,Wage,-216,1588155
Lilly Harris (Elite Couture Daily Wage),216,Wage,-72,1588083
Lara Wright (Elite Couture Daily Wage),216,Wage,-232,1587851
Christen Butler (Elite Jewels Daily Wage),216,Wage,-180,1587671
Bradley Turner (Karvin Kueen Daily Wage),216,Wage,-180,1587491
Justin Mitchell (Karvin Kueen Daily Wage),216,Wage,-208,1587283
Eliza Owens (Katar Spirits Daily Wage),216,Wage,-288,1586995
Zachary Hill (Warehouse #2 Daily Wage),216,Wage,-159.6,1586835
Emilia White (Kalico Midtown Daily Wage),216,Wage,-224,1586611
Danielle Mitchell (Kalico Midtown Daily Wage),216,Wage,-200,1586411
Eve Sullivan (Kalico Midtown Daily Wage),216,Wage,-240,1586171
Joel Rogers (Kalico Midtown Daily Wage),216,Wage,-240,1585931
Leon Powell (Kalico Midtown Daily Wage),216,Wage,-64,1585867
42 3rd Street Rent,217,Rent,-38.02306,1585829
30 4th Avenue Rent,217,Rent,-85.7595,1585743
Katar Spirits Revenue,216,Revenue,11463,1597206
59 3rd Street Rent,217,Rent,-75.99196,1597130
1 5th Street Rent,217,Rent,-52.13275,1597078
Katalytica Revenue,216,Revenue,6000,1603078
29 1st Avenue Rent,217,Rent,-317.3102,1602761
Kalico Midtown Revenue,216,Revenue,25840,1628601
7 3rd Avenue Rent,217,Rent,-42.2027,1628559
Karvin Kueen Revenue,216,Revenue,6205,1634764
21 5th Avenue Rent,217,Rent,-145.9717,1634618
33 5th Avenue Rent,217,Rent,-230.1557,1634387
5 8th Street Rent,217,Rent,-135.4097,1634252
Elite Couture Revenue,216,Revenue,45000,1679252
30 2nd Avenue Rent,217,Rent,-1158.506,1678094
Elite Jewels Revenue,216,Revenue,170000,1848094
Delivery from SeaSide Internationals,217,ImportDelivery,-6794.348,1841299
Marketing campaigns for Katar Spirits,217,Marketing,-500,1840799
Marketing campaigns for Katalytica,217,Marketing,-500,1840299
Marketing campaigns for Kalico Midtown,217,Marketing,-2750,1837549
Marketing campaigns for Karvin Kueen,217,Marketing,-500,1837049
Marketing campaigns for Elite Couture,217,Marketing,-1350,1835699
Marketing campaigns for Elite Jewels,217,Marketing,-9350,1826349
Taxi Ride,217,TaxiRide,-30.94497,1826318
Taxi Ride,217,TaxiRide,-40.50986,1826278
Taxi Ride,217,TaxiRide,-50.01243,1826228
Taxi Ride,217,TaxiRide,-40.56475,1826187
Lily Barton (Katalytica Daily Wage),217,Wage,-258,1825929
Tommy Brooks (Katalytica Daily Wage),217,Wage,-44,1825885
Lara Norris (Warehouse #1 Daily Wage),217,Wage,-153.9,1825731
Maria Willis (Karvin Kueen Daily Wage),217,Wage,-75,1825656
Olivia Cox (Katalytica Daily Wage),217,Wage,-432,1825224
Tristan Barker (Katalytica Daily Wage),217,Wage,-536,1824688
Maya Turner (Karvin Kueen Daily Wage),217,Wage,-288,1824400
Oscar Evans (Katar Spirits Daily Wage),217,Wage,-46,1824354
Abbie Lopez (Katar Spirits Daily Wage),217,Wage,-224,1824130
Curtis Norris (Elite Jewels Daily Wage),217,Wage,-138,1823992
Traci Parker (Elite Jewels Daily Wage),217,Wage,-208,1823784
Dominic Fisher (Elite Jewels Daily Wage),217,Wage,-368,1823416
