Sadie Powell (Karakata Associates Daily Wage),283,Wage,-40,2158549
Curtis Jackson (Karbucks HK Daily Wage),283,Wage,-168,2158381
Replacement for Clara Williams (Elite Jewels Wage),283,ReplacementWage,-620,2157761
Justin Davis (Karbucks HK Daily Wage),283,Wage,-364,2157397
Curtis Harris (Karbucks HK Daily Wage),283,Wage,-168,2157229
Zoe Campbell (Karakata Holdings Daily Wage),283,Wage,-232,2156997
Theodore Brown (Karakata Holdings Daily Wage),283,Wage,-160,2156837
30 4th Avenue Rent,284,Rent,-85.7595,2156751
Katar Spirits Revenue,283,Revenue,8190,2164941
31 1st Avenue Rent,284,Rent,-201.106,2164740
The Suits Law Firm Revenue,283,Revenue,57600,2222340
59 3rd Street Rent,284,Rent,-75.99196,2222264
1 5th Street Rent,284,Rent,-52.13275,2222212
Katalytica Revenue,283,Revenue,10000,2232212
14 1st Avenue Rent,284,Rent,-143.3651,2232068
Karbucks HK Revenue,283,Revenue,1782,2233850
29 5th Avenue Rent,284,Rent,-24.32862,2233826
Karakata Associates Revenue,283,Revenue,6840,2240666
29 1st Avenue Rent,284,Rent,-317.3102,2240349
Kalico Midtown Revenue,283,Revenue,26764,2267113
24 2nd Avenue Rent,284,Rent,-460.3931,2266652
7 3rd Avenue Rent,284,Rent,-42.2027,2266610
Karvin Kueen Revenue,283,Revenue,2210,2268820
21 5th Avenue Rent,284,Rent,-145.9717,2268674
33 5th Avenue Rent,284,Rent,-230.1557,2268444
5 8th Street Rent,284,Rent,-135.4097,2268308
Elite Couture Revenue,283,Revenue,66160,2334468
19 1st Avenue Rent,284,Rent,-250.508,2334218
The Green Salad Revenue,283,Revenue,16381,2350599
30 2nd Avenue Rent,284,Rent,-1158.506,2349440
Elite Jewels Revenue,283,Revenue,197400,2546840
Marketing campaigns for Katar Spirits,284,Marketing,-500,2546340
Marketing campaigns for The Suits Law Firm,284,Marketing,-2750,2543590
Marketing campaigns for Katalytica,284,Marketing,-500,2543090
Marketing campaigns for Karbucks HK,284,Marketing,-850,2542240
Marketing campaigns for Karakata Associates,284,Marketing,-500,2541740
Marketing campaigns for Kalico Midtown,284,Marketing,-2750,2538990
Marketing campaigns for Karvin Kueen,284,Marketing,-500,2538490
Marketing campaigns for Elite Couture,284,Marketing,-1350,2537140
Marketing campaigns for The Green Salad,284,Marketing,-1350,2535790
Marketing campaigns for Elite Jewels,284,Marketing,-9350,2526440
Taxi Ride,284,TaxiRide,-62.01883,2526378
Purchase from El Gato Food Market,284,ItemPurchase,-80,2526298
Subway Ride,284,SubwayRide,-3,2526295
Taxi Ride,284,TaxiRide,-72.4882,2526223
Petrolls Fanton,284,VehicleBought,-720000,1806223
Interior Designer,284,InteriorDesigner,-1360,1804863
42 3rd Street rent revenue,285,RentRevenue,237.6019,1805100
Evie Jones (Katalytica Daily Wage),284,Wage,-448,1804652
