Marketing campaigns for The Suits Law Firm,298,Marketing,-2750,2390960
Marketing campaigns for Katalytica,298,Marketing,-500,2390460
Marketing campaigns for Karakata Associates,298,Marketing,-500,2389960
Marketing campaigns for Kalico Midtown,298,Marketing,-2750,2387210
Marketing campaigns for Karvin Kueen,298,Marketing,-500,2386710
Marketing campaigns for Elite Couture,298,Marketing,-1350,2385360
Marketing campaigns for The Green Salad,298,Marketing,-1350,2384010
Marketing campaigns for Elite Jewels,298,Marketing,-9350,2374660
Marketing campaigns for Katar Midtown,298,Marketing,-9350,2365310
42 3rd Street rent revenue,299,RentRevenue,268.8653,2365579
Evie Jones (Katalytica Daily Wage),298,Wage,-448,2365131
Tommy Brooks (Katalytica Daily Wage),298,Wage,-44,2365087
Christian Hall (Karakata Holdings Daily Wage),298,Wage,-184,2364903
Merit Johnson (Karakata Holdings Daily Wage),298,Wage,-224,2364679
Lara Norris (Warehouse #1 Daily Wage),298,Wage,-153.9,2364525
Grover Brown (Karakata Holdings Daily Wage),298,Wage,-200,2364325
Maria Willis (Karvin Kueen Daily Wage),298,Wage,-200,2364125
Olivia Cox (Katalytica Daily Wage),298,Wage,-432,2363693
Tristan Barker (Katalytica Daily Wage),298,Wage,-536,2363157
Maya Turner (Karvin Kueen Daily Wage),298,Wage,-32,2363125
Mollie Jenkins (Karakata Holdings Daily Wage),298,Wage,-224,2362901
Annabelle Stewart (Katar Midtown Daily Wage),298,Wage,-396,2362505
Curtis Norris (Elite Jewels Daily Wage),298,Wage,-368,2362137
Traci Parker (Elite Jewels Daily Wage),298,Wage,-52,2362085
Douglas Collins (Karakata Holdings Daily Wage),298,Wage,-44,2362041
Dominic Fisher (Elite Jewels Daily Wage),298,Wage,-184,2361857
Frederick Kelly (Elite Couture Daily Wage),298,Wage,-27,2361830
Lilly Harris (Elite Couture Daily Wage),298,Wage,-288,2361542
Scarlett Davis (Elite Couture Daily Wage),298,Wage,-264,2361278
Katie Ward (Elite Jewels Daily Wage),298,Wage,-256,2361022
Bradley Turner (Karvin Kueen Daily Wage),298,Wage,-240,2360782
Kathryn James (Karakata Holdings Daily Wage),298,Wage,-208,2360574
Georgina Lopez (Karakata Holdings Daily Wage),298,Wage,-192,2360382
Zachary Hill (Warehouse #2 Daily Wage),298,Wage,-159.6,2360223
Emilia White (Kalico Midtown Daily Wage),298,Wage,-224,2359999
