Christian Hall (Karakata Holdings Daily Wage),313,Wage,-184,5947529
Merit Johnson (Karakata Holdings Daily Wage),313,Wage,-224,5947305
Katherine Moss (Elite Jewels Daily Wage),313,Wage,-100,5947205
Lara Norris (Warehouse #1 Daily Wage),313,Wage,-153.9,5947051
Grover Brown (Karakata Holdings Daily Wage),313,Wage,-200,5946851
Maya Turner (Karvin Kween Daily Wage),313,Wage,-256,5946595
Mollie Jenkins (Karakata Holdings Daily Wage),313,Wage,-224,5946371
Oscar Evans (Katar Midtown Daily Wage),313,Wage,-276,5946095
Annabelle Stewart (Katar Midtown Daily Wage),313,Wage,-198,5945897
Traci Parker (Elite Jewels Daily Wage),313,Wage,-156,5945741
Douglas Collins (Karakata Holdings Daily Wage),313,Wage,-44,5945697
Dominic Fisher (Elite Jewels Daily Wage),313,Wage,-368,5945329
Frederick Kelly (Elite Couture Daily Wage),313,Wage,-27,5945302
Lilly Harris (Elite Couture Daily Wage),313,Wage,-288,5945014
Scarlett Davis (Elite Couture Daily Wage),313,Wage,-264,5944750
Bradley Turner (Karvin Kween Daily Wage),313,Wage,-90,5944660
Justin Mitchell (Karvin Kween Daily Wage),313,Wage,-208,5944452
Eliza Owens (Katar Midtown Daily Wage),313,Wage,-216,5944236
Kathryn James (Karakata Holdings Daily Wage),313,Wage,-208,5944028
Georgina Lopez (Karakata Holdings Daily Wage),313,Wage,-192,5943836
Zachary Hill (Warehouse #2 Daily Wage),313,Wage,-159.6,5943676
Mollie Martinez (Kalico Midtown Daily Wage),313,Wage,-200,5943476
Traci Miles (Karakata Holdings Daily Wage),313,Wage,-192,5943284
Joel Rogers (Kalico Midtown Daily Wage),313,Wage,-240,5943044
Wilhelmina Cooper (Kalico Midtown Daily Wage),313,Wage,-264,5942780
Leon Powell (Kalico Midtown Daily Wage),313,Wage,-320,5942460
Ralph Hughes (The Green Salad Daily Wage),313,Wage,-266,5942194
Zoe Thompson (The Green Salad Daily Wage),313,Wage,-306,5941888
Harvey Anderson (The Green Salad Daily Wage),313,Wage,-224,5941664
Zoe Cooper (The Green Salad Daily Wage),313,Wage,-434,5941230
Ruth Gray (The Suits Law Firm Daily Wage),313,Wage,-1632,5939598
Ava Powell (The Suits Law Firm Daily Wage),313,Wage,-1400,5938198
Daisy Williams (The Suits Law Firm Daily Wage),313,Wage,-1512,5936686
Lindsey Hall (The Suits Law Firm Daily Wage),313,Wage,-888,5935798
Elise Sanchez (The Suits Law Firm Daily Wage),313,Wage,-1368,5934430
Nicholas Sanchez (The Suits Law Firm Daily Wage),313,Wage,-968,5933462
Isabel Roberts (The Suits Law Firm Daily Wage),313,Wage,-1344,5932118
Louise Gomez (The Suits Law Firm Daily Wage),313,Wage,-1600,5930518
Traci Martin (The Suits Law Firm Daily Wage),313,Wage,-1544,5928974
Charlotte Murphy (The Suits Law Firm Daily Wage),313,Wage,-1272,5927702
